684.173232804877,1083.44636111295,0.999999999999994
949.337807214506,986.600120940502,0.999999999999994
1257.98070424823,736.059245369751,0.999999999999995
1314.07528192345,502.840973461001,0.999999999999997
1049.70088673671,1261.62418451863,0.999999999999992
1177.60825986766,384.357082311013,0.999999999999997
1141.89940694551,871.865740181741,0.999999999999995
315.133712329571,578.160898605754,0.999999999999997
881.022064099618,1630.31051480228,0.99999999999999
1001.39059296607,2156.10255443839,0.999999999999987
732.348690806782,2249.76482114392,0.999999999999987
563.804703938421,557.654321476838,0.999999999999997
624.186513177371,986.034584016188,0.999999999999994
748.447183996117,1842.4566726578,0.999999999999989
1266.54035317307,1731.81023872735,0.999999999999989
1430.55166883761,698.002964091602,0.999999999999995
655.868388378497,2228.69270709069,0.999999999999987
944.915739882042,2385.79841644314,0.999999999999986
451.220458976546,693.122379851746,0.999999999999996
731.953601195337,1918.79633570133,0.999999999999989
1197.59889500928,307.678982830401,0.999999999999998
1546.63296614033,562.196469279611,0.999999999999996
1594.80842414224,1728.51492931059,0.999999999999989
852.852055441967,714.76003082929,0.999999999999996
1009.32452684201,1084.01189803726,0.999999999999993
379.422477723441,1664.61728568921,0.99999999999999
535.894949123486,2033.86915289718,0.999999999999988
1141.50431733407,540.89725473915,0.999999999999996
